etiqueta,persona,id_muestra,frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,ubic_izq_x,ubic_izq_y,ubic_der_x,ubic_der_y,ubic_nariz_x,ubic_nariz_y,ubic_ojos_x,ubic_ojos_y,ubic_boca_x,ubic_boca_y,ubic_orejaizq_x,ubic_orejaizq_y,ubic_orejader_x,ubic_orejader_y
PRUEBA_2,prueba,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034452,-0.028764,-0.010353,0.061379,-0.073283,-0.015096,0.080844,-0.111494,-0.019981,0.099710,-0.132193,-0.025214,0.039628,-0.153301,-0.006160,0.048986,-0.209053,-0.014918,0.052516,-0.244557,-0.023576,0.055131,-0.277501,-0.030399,0.018770,-0.164016,-0.008759,0.022297,-0.232680,-0.016400,0.023779,-0.276083,-0.024822,0.024318,-0.315279,-0.031299,-0.001243,-0.160220,-0.012981,-0.002229,-0.224167,-0.021086,-0.002876,-0.267017,-0.028228,-0.003664,-0.306461,-0.033460,-0.021712,-0.144360,-0.018357,-0.025614,-0.192171,-0.026195,-0.028088,-0.223822,-0.029867,-0.030247,-0.254836,-0.032282,0.000000,0.000000,-0.899800,-0.501168,0.070216,-1.027440,0.057409,-1.197977,0.053865,-0.847344,0.212303,-1.109902,-0.170846,-1.101987
PRUEBA_2,prueba,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034267,-0.028718,-0.010445,0.061136,-0.073170,-0.015310,0.080806,-0.111074,-0.020312,0.099644,-0.131502,-0.025652,0.039447,-0.153156,-0.006342,0.048792,-0.208774,-0.015155,0.052310,-0.244281,-0.023835,0.054935,-0.277146,-0.030660,0.018613,-0.163874,-0.008886,0.022161,-0.232449,-0.016570,0.023659,-0.275830,-0.024988,0.024227,-0.314938,-0.031452,-0.001402,-0.160096,-0.013050,-0.002383,-0.224054,-0.021186,-0.003091,-0.266809,-0.028352,-0.003910,-0.306023,-0.033586,-0.021846,-0.144297,-0.018375,-0.025710,-0.192021,-0.026242,-0.028289,-0.223555,-0.029957,-0.030547,-0.254344,-0.032390,0.000000,0.000000,-0.900367,-0.502525,0.070078,-1.028590,0.057179,-1.199754,0.053866,-0.848803,0.212060,-1.111035,-0.171116,-1.103241
PRUEBA_2,prueba,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033607,-0.028452,-0.010774,0.060435,-0.072761,-0.015926,0.080278,-0.111230,-0.021085,0.099074,-0.133132,-0.026485,0.039432,-0.152235,-0.007055,0.048339,-0.208694,-0.015923,0.051227,-0.244467,-0.024508,0.053095,-0.277286,-0.031179,0.018589,-0.163113,-0.009455,0.021909,-0.233186,-0.017072,0.023170,-0.276921,-0.025186,0.023380,-0.315503,-0.031370,-0.001501,-0.159682,-0.013481,-0.002709,-0.224068,-0.021412,-0.003434,-0.266309,-0.028103,-0.004339,-0.304437,-0.032974,-0.022049,-0.144098,-0.018716,-0.026511,-0.192059,-0.026373,-0.029573,-0.223863,-0.029781,-0.032365,-0.254845,-0.031941,0.000000,0.000000,-0.901931,-0.498273,0.069741,-1.027385,0.057030,-1.198890,0.053780,-0.847975,0.211762,-1.109909,-0.171453,-1.102185
PRUEBA_2,prueba,1,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034078,-0.028128,-0.011078,0.061058,-0.072190,-0.016385,0.081031,-0.111137,-0.021604,0.099719,-0.134611,-0.027009,0.039546,-0.152491,-0.007420,0.048879,-0.209574,-0.016429,0.052093,-0.245880,-0.025005,0.054261,-0.278692,-0.031562,0.018204,-0.163277,-0.009535,0.021611,-0.233173,-0.017035,0.023064,-0.276526,-0.024873,0.023440,-0.314539,-0.030850,-0.002128,-0.159862,-0.013306,-0.002837,-0.223449,-0.020907,-0.003206,-0.265719,-0.027340,-0.003830,-0.303823,-0.032095,-0.022630,-0.144409,-0.018337,-0.026683,-0.191396,-0.025638,-0.029478,-0.222742,-0.028820,-0.032016,-0.252948,-0.030822,0.000000,0.000000,-0.904014,-0.490707,0.070227,-1.021929,0.057068,-1.194363,0.054217,-0.838718,0.212115,-1.107652,-0.171619,-1.099028
PRUEBA_2,prueba,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034048,-0.028677,-0.010971,0.060993,-0.072623,-0.016240,0.080989,-0.111242,-0.021531,0.099494,-0.134179,-0.027042,0.038821,-0.152667,-0.007064,0.047711,-0.209278,-0.016084,0.050813,-0.245252,-0.024782,0.052913,-0.278446,-0.031512,0.017742,-0.163181,-0.009370,0.021169,-0.232189,-0.017014,0.022504,-0.275379,-0.025112,0.022818,-0.313912,-0.031299,-0.002409,-0.159474,-0.013354,-0.003233,-0.223046,-0.021232,-0.003807,-0.265461,-0.027850,-0.004637,-0.303935,-0.032684,-0.022814,-0.143851,-0.018597,-0.027124,-0.191258,-0.026176,-0.030205,-0.222820,-0.029476,-0.033080,-0.253240,-0.031539,0.000000,0.000000,-0.905303,-0.492128,0.069290,-1.024649,0.056124,-1.197170,0.053471,-0.841578,0.212061,-1.110589,-0.171825,-1.101807
PRUEBA_2,prueba,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034190,-0.028504,-0.010985,0.061151,-0.072597,-0.016191,0.081097,-0.111207,-0.021405,0.099551,-0.133667,-0.026819,0.038895,-0.152463,-0.006893,0.047834,-0.209205,-0.015649,0.050840,-0.245281,-0.024171,0.052911,-0.278482,-0.030823,0.017900,-0.163062,-0.009061,0.021180,-0.231522,-0.016544,0.022463,-0.274775,-0.024599,0.022786,-0.313284,-0.030771,-0.002228,-0.159586,-0.012901,-0.003323,-0.222905,-0.020658,-0.004065,-0.265492,-0.027359,-0.004999,-0.304006,-0.032273,-0.022643,-0.144247,-0.017991,-0.027165,-0.191474,-0.025530,-0.030454,-0.222971,-0.028949,-0.033446,-0.253404,-0.031114,0.000000,0.000000,-0.905763,-0.493932,0.064362,-1.026832,0.053049,-1.199386,0.050310,-0.845860,0.211360,-1.112147,-0.172141,-1.103960
PRUEBA_2,prueba,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033929,-0.028738,-0.011031,0.060881,-0.072984,-0.016218,0.080643,-0.111863,-0.021390,0.099058,-0.134704,-0.026751,0.038721,-0.153830,-0.006790,0.047787,-0.210693,-0.015554,0.050881,-0.246997,-0.024169,0.052976,-0.280413,-0.030879,0.017687,-0.164269,-0.008943,0.020688,-0.233096,-0.016335,0.021762,-0.276370,-0.024395,0.021818,-0.314566,-0.030569,-0.002338,-0.160452,-0.012765,-0.003486,-0.223890,-0.020443,-0.004334,-0.266108,-0.027014,-0.005517,-0.304081,-0.031812,-0.022629,-0.144615,-0.017850,-0.027085,-0.192044,-0.025363,-0.030403,-0.223613,-0.028695,-0.033543,-0.254257,-0.030749,0.000000,0.000000,-0.906589,-0.492078,0.063676,-1.028713,0.051964,-1.201327,0.049761,-0.847954,0.210454,-1.114286,-0.173056,-1.105696
PRUEBA_2,prueba,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034155,-0.028456,-0.010856,0.060902,-0.072921,-0.015838,0.080436,-0.112256,-0.020861,0.098907,-0.134868,-0.026072,0.038611,-0.154456,-0.006230,0.047819,-0.210770,-0.014818,0.050855,-0.246925,-0.023329,0.052867,-0.280174,-0.029991,0.017573,-0.164942,-0.008466,0.020994,-0.233668,-0.015770,0.022273,-0.277297,-0.023782,0.022465,-0.315912,-0.029927,-0.002500,-0.161038,-0.012398,-0.003665,-0.224295,-0.020103,-0.004521,-0.266588,-0.026779,-0.005677,-0.304608,-0.031643,-0.022820,-0.145083,-0.017585,-0.027362,-0.192400,-0.025135,-0.030656,-0.224039,-0.028565,-0.033732,-0.254739,-0.030717,0.000000,0.000000,-0.905931,-0.488765,0.062388,-1.027957,0.049898,-1.200298,0.048826,-0.846599,0.210218,-1.113821,-0.175350,-1.104635
PRUEBA_2,prueba,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034090,-0.028436,-0.010757,0.060834,-0.072867,-0.015695,0.080371,-0.112215,-0.020706,0.098819,-0.134957,-0.025907,0.038596,-0.154363,-0.006036,0.047786,-0.210649,-0.014585,0.050860,-0.246763,-0.023060,0.052940,-0.279951,-0.029694,0.017614,-0.164894,-0.008316,0.021001,-0.233658,-0.015601,0.022288,-0.277324,-0.023603,0.022508,-0.315995,-0.029739,-0.002425,-0.161040,-0.012295,-0.003669,-0.224258,-0.019991,-0.004484,-0.266461,-0.026664,-0.005539,-0.304469,-0.031535,-0.022739,-0.145154,-0.017522,-0.027374,-0.192266,-0.025046,-0.030626,-0.223710,-0.028465,-0.033598,-0.254312,-0.030626,0.000000,0.000000,-0.905794,-0.491192,0.061501,-1.030420,0.048633,-1.202961,0.048131,-0.849107,0.209803,-1.116566,-0.175736,-1.107078
PRUEBA_2,prueba,1,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034195,-0.028146,-0.011167,0.061136,-0.072537,-0.016205,0.080509,-0.112599,-0.021221,0.099303,-0.135580,-0.026397,0.038967,-0.154580,-0.006029,0.047888,-0.211265,-0.014566,0.050851,-0.247490,-0.023091,0.052792,-0.280930,-0.029786,0.018014,-0.165249,-0.008116,0.021432,-0.234141,-0.015414,0.022691,-0.277784,-0.023549,0.022880,-0.316509,-0.029777,-0.002055,-0.161578,-0.011951,-0.003136,-0.225327,-0.019756,-0.003937,-0.267894,-0.026594,-0.005039,-0.306290,-0.031543,-0.022477,-0.145941,-0.017059,-0.027227,-0.193876,-0.024714,-0.030623,-0.225489,-0.028209,-0.033796,-0.256154,-0.030391,0.000000,0.000000,-0.906819,-0.485075,0.059080,-1.028486,0.045964,-1.200874,0.046336,-0.847087,0.208422,-1.115708,-0.177804,-1.104748
PRUEBA_2,prueba,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033779,-0.029009,-0.010909,0.060767,-0.073866,-0.016028,0.080559,-0.113001,-0.021182,0.099371,-0.135557,-0.026541,0.038930,-0.154649,-0.006460,0.047926,-0.211642,-0.015210,0.050984,-0.247963,-0.023818,0.053038,-0.281460,-0.030549,0.017866,-0.165368,-0.008805,0.021221,-0.234681,-0.016281,0.022451,-0.278419,-0.024420,0.022659,-0.317217,-0.030633,-0.002361,-0.161681,-0.012843,-0.003291,-0.226179,-0.020683,-0.004025,-0.269285,-0.027488,-0.004965,-0.308145,-0.032453,-0.022922,-0.145898,-0.018124,-0.027534,-0.193839,-0.025739,-0.030800,-0.225487,-0.029148,-0.033778,-0.256044,-0.031293,0.000000,0.000000,-0.905832,-0.475752,0.058897,-1.024357,0.045787,-1.196523,0.046041,-0.843214,0.208295,-1.111617,-0.177979,-1.100340
PRUEBA_2,prueba,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033767,-0.028995,-0.010999,0.060624,-0.073587,-0.016241,0.080429,-0.112678,-0.021507,0.099153,-0.135456,-0.026982,0.038701,-0.154797,-0.006728,0.047481,-0.211887,-0.015547,0.050520,-0.248227,-0.024189,0.052612,-0.281844,-0.030952,0.017675,-0.165450,-0.009028,0.020900,-0.234745,-0.016555,0.022081,-0.278394,-0.024720,0.022294,-0.317225,-0.030970,-0.002510,-0.161698,-0.013015,-0.003429,-0.226125,-0.020896,-0.004228,-0.269170,-0.027723,-0.005224,-0.308052,-0.032709,-0.023001,-0.145872,-0.018248,-0.027562,-0.193898,-0.025920,-0.030921,-0.225462,-0.029369,-0.034067,-0.255910,-0.031536,0.000000,0.000000,-0.905542,-0.476815,0.058325,-1.023672,0.044786,-1.195224,0.045237,-0.840148,0.207905,-1.111169,-0.178823,-1.100675
PRUEBA_2,prueba,1,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033781,-0.028448,-0.010688,0.061024,-0.073538,-0.015540,0.081142,-0.112283,-0.020470,0.099860,-0.133175,-0.025645,0.039216,-0.155489,-0.006101,0.047836,-0.212351,-0.014552,0.050916,-0.248369,-0.022990,0.053121,-0.281433,-0.029623,0.018091,-0.165972,-0.008365,0.021214,-0.235044,-0.015551,0.022363,-0.278331,-0.023575,0.022546,-0.316440,-0.029722,-0.002072,-0.162084,-0.012291,-0.003373,-0.226163,-0.019828,-0.004237,-0.268642,-0.026557,-0.005273,-0.306787,-0.031489,-0.022580,-0.146219,-0.017456,-0.027079,-0.194129,-0.024818,-0.030305,-0.225568,-0.028192,-0.033223,-0.255997,-0.030333,0.000000,0.000000,-0.907321,-0.482655,0.057485,-1.024186,0.044519,-1.196890,0.044918,-0.841891,0.207943,-1.111759,-0.178643,-1.101860
PRUEBA_2,prueba,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033823,-0.028870,-0.010408,0.061018,-0.074078,-0.015144,0.081209,-0.112768,-0.020033,0.100070,-0.133673,-0.025176,0.039262,-0.155717,-0.005722,0.048039,-0.212586,-0.014152,0.051167,-0.248530,-0.022578,0.053417,-0.281526,-0.029214,0.018125,-0.166079,-0.008207,0.021323,-0.235194,-0.015429,0.022542,-0.278519,-0.023478,0.022833,-0.316745,-0.029650,-0.002046,-0.162085,-0.012355,-0.003257,-0.226302,-0.019915,-0.004075,-0.269034,-0.026636,-0.004984,-0.307407,-0.031581,-0.022524,-0.146029,-0.017732,-0.027176,-0.193949,-0.025111,-0.030372,-0.225691,-0.028478,-0.033140,-0.256429,-0.030638,0.000000,0.000000,-0.907230,-0.481921,0.056398,-1.023936,0.043348,-1.196784,0.043949,-0.841746,0.207347,-1.112180,-0.179901,-1.101500
PRUEBA_2,prueba,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033945,-0.029449,-0.010325,0.060820,-0.074803,-0.015108,0.080470,-0.113613,-0.020054,0.099000,-0.135624,-0.025250,0.038652,-0.155801,-0.005779,0.047474,-0.212372,-0.014405,0.050544,-0.248454,-0.023006,0.052637,-0.281661,-0.029741,0.017561,-0.166404,-0.008349,0.020746,-0.235527,-0.015772,0.022078,-0.279144,-0.023995,0.022406,-0.317828,-0.030272,-0.002548,-0.162727,-0.012568,-0.003829,-0.227038,-0.020292,-0.004583,-0.269897,-0.027116,-0.005487,-0.308555,-0.032111,-0.022893,-0.146855,-0.017994,-0.027614,-0.195052,-0.025494,-0.030803,-0.226910,-0.028909,-0.033620,-0.257717,-0.031088,0.000000,0.000000,-0.904015,-0.477329,0.057288,-1.023631,0.044068,-1.196498,0.044837,-0.841165,0.208182,-1.111992,-0.179614,-1.101139
PRUEBA_2,prueba,1,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033737,-0.029309,-0.010176,0.060498,-0.074740,-0.014848,0.080171,-0.113575,-0.019691,0.098823,-0.135095,-0.024779,0.038254,-0.155614,-0.005478,0.047104,-0.211744,-0.013925,0.050308,-0.247407,-0.022430,0.052534,-0.280365,-0.029138,0.017338,-0.166409,-0.008026,0.020419,-0.235253,-0.015308,0.021653,-0.278480,-0.023435,0.021877,-0.316886,-0.029649,-0.002729,-0.162858,-0.012215,-0.004169,-0.227218,-0.019865,-0.004826,-0.270022,-0.026679,-0.005632,-0.308920,-0.031701,-0.023004,-0.147081,-0.017589,-0.027806,-0.194973,-0.025015,-0.030917,-0.226458,-0.028398,-0.033616,-0.257124,-0.030594,0.000000,0.000000,-0.901874,-0.476319,0.058493,-1.019838,0.045048,-1.192488,0.045811,-0.836047,0.208793,-1.109256,-0.179085,-1.098855
PRUEBA_2,prueba,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033772,-0.029408,-0.010085,0.060510,-0.074694,-0.014738,0.080119,-0.113466,-0.019580,0.098731,-0.135105,-0.024674,0.038155,-0.155283,-0.005419,0.047025,-0.211415,-0.013878,0.050271,-0.247079,-0.022384,0.052523,-0.279973,-0.029078,0.017260,-0.166079,-0.008006,0.020332,-0.234927,-0.015306,0.021531,-0.278191,-0.023455,0.021711,-0.316560,-0.029676,-0.002799,-0.162536,-0.012224,-0.004213,-0.226899,-0.019895,-0.004880,-0.269740,-0.026731,-0.005708,-0.308622,-0.031761,-0.023081,-0.146745,-0.017612,-0.027868,-0.194596,-0.025057,-0.030992,-0.226113,-0.028448,-0.033727,-0.256799,-0.030644,0.000000,0.000000,-0.901330,-0.478312,0.059539,-1.020969,0.045613,-1.193881,0.046492,-0.837126,0.209020,-1.110600,-0.178997,-1.099628
